487,Chevrolet,Uno,version random,auto,provincia,2-12-2016
488,Ford,Cruze,version random,auto,provincia,4-7-2016
489,Fiat,Fluence,version random,pickup,provincia,25-11-2016
490,Citroen,Cruze,version random,auto,provincia,12-4-2018
491,Volkswagen,Cruze,version random,moto,provincia,11-1-2016
492,Ford,C4,version random,moto,provincia,18-11-2016
493,Renault,C4,version random,auto,provincia,23-11-2018
494,Ford,Cruze,version random,pickup,provincia,21-6-2018
495,Citroen,C4,version random,pickup,provincia,11-4-2017
496,Volkswagen,Focus,version random,camion,provincia,8-4-2016
497,Citroen,Focus,version random,moto,provincia,28-9-2016
498,Citroen,Corolla,version random,moto,provincia,24-3-2017
499,Volkswagen,Corolla,version random,camion,provincia,5-5-2016
500,Citroen,Focus,version random,pickup,provincia,17-7-2017
501,Fiat,C4,version random,auto,provincia,8-7-2016
502,Citroen,Fluence,version random,pickup,provincia,21-9-2017
503,Toyota,C4,version random,auto,provincia,12-3-2016
504,Ford,Corolla,version random,camion,provincia,21-1-2018
505,Volkswagen,Focus,version random,pickup,provincia,11-6-2016
506,Fiat,Corolla,version random,moto,provincia,7-8-2017
507,Volkswagen,C4,version random,pickup,provincia,12-4-2016
508,Toyota,Fluence,version random,moto,provincia,16-10-2016
509,Volkswagen,Corolla,version random,moto,provincia,23-5-2017
510,Citroen,Vento,version random,moto,provincia,28-6-2017
511,Renault,Corolla,version random,moto,provincia,28-3-2018
512,Volkswagen,Corolla,version random,auto,provincia,18-7-2016
513,Chevrolet,C4,version random,pickup,provincia,10-1-2018
514,Citroen,Fluence,version random,auto,provincia,11-11-2017
515,Citroen,Corolla,version random,camion,provincia,7-3-2018
516,Chevrolet,Vento,version random,pickup,provincia,4-10-2016
517,Chevrolet,Corolla,version random,auto,provincia,24-5-2018
518,Chevrolet,Focus,version random,camion,provincia,19-7-2016
519,Toyota,Corolla,version random,pickup,provincia,18-8-2018
520,Chevrolet,Focus,version random,pickup,provincia,23-10-2017
521,Fiat,Corolla,version random,auto,provincia,8-12-2018
522,Chevrolet,C4,version random,moto,provincia,15-5-2016
523,Fiat,Vento,version random,pickup,provincia,1-10-2018
524,Chevrolet,Fluence,version random,moto,provincia,25-10-2017
525,Ford,Vento,version random,auto,provincia,12-10-2017
526,Ford,Cruze,version random,moto,provincia,28-11-2017
527,Chevrolet,Focus,version random,camion,provincia,9-8-2016
528,Toyota,C4,version random,pickup,provincia,18-10-2018
529,Volkswagen,Uno,version random,auto,provincia,6-2-2016
530,Fiat,Cruze,version random,pickup,provincia,5-6-2018
531,Renault,Cruze,version random,camion,provincia,8-12-2016
532,Citroen,Uno,version random,auto,provincia,17-11-2018
533,Toyota,Cruze,version random,auto,provincia,2-1-2018
534,Citroen,Fluence,version random,moto,provincia,18-2-2016
535,Renault,Corolla,version random,auto,provincia,21-11-2016
536,Ford,Focus,version random,pickup,provincia,20-6-2017
537,Ford,C4,version random,pickup,provincia,9-12-2016
538,Toyota,Corolla,version random,pickup,provincia,9-2-2018
539,Volkswagen,Vento,version random,auto,provincia,13-4-2017
540,Toyota,C4,version random,camion,provincia,12-5-2018
541,Citroen,Focus,version random,pickup,provincia,25-7-2016
542,Fiat,Vento,version random,auto,provincia,20-12-2017
543,Citroen,Uno,version random,auto,provincia,5-9-2017
544,Fiat,Cruze,version random,pickup,provincia,10-9-2016
545,Volkswagen,C4,version random,camion,provincia,12-8-2017
546,Toyota,Uno,version random,auto,provincia,12-5-2018
547,Chevrolet,Vento,version random,pickup,provincia,28-7-2016
548,Fiat,C4,version random,pickup,provincia,16-3-2018
549,Chevrolet,Corolla,version random,moto,provincia,5-2-2017
550,Fiat,Uno,version random,camion,provincia,10-2-2018
551,Chevrolet,Corolla,version random,pickup,provincia,23-11-2016
552,Citroen,Focus,version random,moto,provincia,16-3-2016
553,Chevrolet,Uno,version random,moto,provincia,2-8-2016
554,Toyota,Cruze,version random,pickup,provincia,12-3-2018
555,Toyota,Corolla,version random,pickup,provincia,12-1-2018
556,Volkswagen,Corolla,version random,camion,provincia,7-2-2016
557,Renault,Focus,version random,auto,provincia,22-12-2018
558,Volkswagen,Uno,version random,auto,provincia,21-1-2016
559,Volkswagen,Cruze,version random,auto,provincia,21-7-2017
560,Renault,Corolla,version random,auto,provincia,2-1-2018
561,Renault,Corolla,version random,pickup,provincia,20-9-2016
562,Renault,Cruze,version random,camion,provincia,7-10-2017
563,Chevrolet,C4,version random,moto,provincia,16-11-2018
564,Volkswagen,C4,version random,pickup,provincia,15-5-2018
565,Ford,Fluence,version random,moto,provincia,26-5-2018
566,Fiat,C4,version random,camion,provincia,20-4-2017
567,Toyota,Fluence,version random,pickup,provincia,26-7-2018
568,Renault,Cruze,version random,auto,provincia,26-11-2017
569,Citroen,Cruze,version random,camion,provincia,11-2-2018
570,Ford,Fluence,version random,moto,provincia,25-9-2016
571,Ford,Uno,version random,moto,provincia,11-4-2018
572,Ford,Vento,version random,auto,provincia,13-2-2018
573,Volkswagen,Fluence,version random,camion,provincia,9-1-2017
574,Fiat,Vento,version random,pickup,provincia,14-11-2016
575,Ford,Corolla,version random,auto,provincia,12-10-2018
576,Renault,Cruze,version random,moto,provincia,18-2-2016
577,Renault,Corolla,version random,auto,provincia,14-9-2018
578,Ford,C4,version random,moto,provincia,9-4-2018
579,Fiat,Uno,version random,pickup,provincia,24-7-2016
580,Chevrolet,Vento,version random,moto,provincia,15-3-2017
581,Volkswagen,Uno,version random,pickup,provincia,22-4-2017
582,Chevrolet,Fluence,version random,pickup,provincia,4-9-2017
583,Citroen,Vento,version random,moto,provincia,11-3-2016
584,Citroen,Corolla,version random,auto,provincia,7-5-2016
585,Fiat,C4,version random,moto,provincia,3-12-2017
586,Chevrolet,Fluence,version random,camion,provincia,16-4-2018
587,Ford,Fluence,version random,moto,provincia,13-5-2017
588,Renault,C4,version random,moto,provincia,27-12-2016
589,Volkswagen,Cruze,version random,moto,provincia,7-1-2016
590,Citroen,Cruze,version random,camion,provincia,3-8-2017
591,Chevrolet,Vento,version random,pickup,provincia,20-10-2017
592,Ford,Cruze,version random,pickup,provincia,16-7-2016
593,Fiat,Focus,version random,moto,provincia,9-3-2018
594,Fiat,Cruze,version random,moto,provincia,13-1-2016
595,Toyota,Corolla,version random,pickup,provincia,22-9-2018
596,Chevrolet,Corolla,version random,moto,provincia,19-5-2018
597,Fiat,Vento,version random,camion,provincia,18-4-2016
598,Citroen,Uno,version random,auto,provincia,3-12-2016
599,Fiat,Corolla,version random,camion,provincia,10-1-2017
600,Toyota,Focus,version random,camion,provincia,22-1-2016
601,Toyota,Vento,version random,moto,provincia,8-11-2018
602,Toyota,Focus,version random,auto,provincia,19-6-2016
603,Renault,Focus,version random,camion,provincia,4-6-2018
604,Fiat,Cruze,version random,pickup,provincia,5-9-2018
605,Renault,Focus,version random,moto,provincia,12-6-2017
606,Fiat,Cruze,version random,moto,provincia,7-1-2018
607,Fiat,Fluence,version random,moto,provincia,8-2-2016
608,Renault,Corolla,version random,auto,provincia,13-2-2017
609,Volkswagen,Focus,version random,moto,provincia,1-4-2017
610,Volkswagen,Vento,version random,auto,provincia,7-12-2018
611,Chevrolet,Fluence,version random,moto,provincia,13-3-2016
612,Toyota,Cruze,version random,pickup,provincia,28-10-2018
613,Chevrolet,Fluence,version random,pickup,provincia,27-10-2018
614,Chevrolet,Fluence,version random,pickup,provincia,13-4-2017
615,Fiat,Corolla,version random,camion,provincia,22-6-2018
616,Chevrolet,Vento,version random,auto,provincia,9-6-2016
617,Ford,Cruze,version random,auto,provincia,19-4-2018
618,Chevrolet,C4,version random,pickup,provincia,17-4-2017
619,Renault,Corolla,version random,camion,provincia,25-8-2017
620,Chevrolet,Fluence,version random,camion,provincia,18-11-2016
621,Toyota,Fluence,version random,pickup,provincia,4-12-2016
622,Fiat,Corolla,version random,camion,provincia,12-4-2017
623,Volkswagen,Uno,version random,moto,provincia,22-1-2017
624,Chevrolet,Uno,version random,moto,provincia,5-10-2018
625,Toyota,Uno,version random,moto,provincia,18-11-2016
626,Ford,Uno,version random,moto,provincia,14-7-2018
627,Volkswagen,Focus,version random,auto,provincia,18-1-2016
628,Ford,Cruze,version random,moto,provincia,10-8-2017
629,Renault,C4,version random,pickup,provincia,24-9-2016
630,Citroen,Vento,version random,moto,provincia,17-2-2018
631,Toyota,Focus,version random,camion,provincia,3-1-2017
632,Chevrolet,Cruze,version random,auto,provincia,17-2-2017
633,Volkswagen,Cruze,version random,auto,provincia,17-2-2016
634,Ford,Corolla,version random,pickup,provincia,28-7-2018
635,Toyota,Corolla,version random,auto,provincia,5-4-2018
636,Fiat,Cruze,version random,auto,provincia,10-12-2017
637,Chevrolet,Fluence,version random,moto,provincia,18-9-2016
638,Citroen,Corolla,version random,pickup,provincia,15-1-2017
639,Citroen,Vento,version random,camion,provincia,16-3-2016
640,Ford,Uno,version random,camion,provincia,26-2-2017
641,Volkswagen,Vento,version random,pickup,provincia,17-8-2016
642,Toyota,Corolla,version random,camion,provincia,24-12-2018
643,Toyota,Uno,version random,auto,provincia,21-12-2016
644,Citroen,Fluence,version random,pickup,provincia,28-11-2018
645,Ford,Focus,version random,moto,provincia,19-12-2016
646,Volkswagen,Corolla,version random,camion,provincia,27-7-2017
647,Toyota,Vento,version random,auto,provincia,28-11-2016
648,Renault,Focus,version random,pickup,provincia,13-1-2018
649,Renault,C4,version random,camion,provincia,6-2-2016
650,Chevrolet,C4,version random,moto,provincia,12-10-2016
651,Renault,Fluence,version random,camion,provincia,27-4-2017
652,Chevrolet,Fluence,version random,moto,provincia,28-2-2016
653,Fiat,Cruze,version random,pickup,provincia,25-6-2016
654,Renault,C4,version random,pickup,provincia,4-11-2016
655,Toyota,Corolla,version random,camion,provincia,26-5-2016
656,Renault,Fluence,version random,pickup,provincia,21-5-2018
657,Citroen,Uno,version random,auto,provincia,7-11-2017
658,Chevrolet,Focus,version random,moto,provincia,17-4-2016
659,Toyota,Vento,version random,auto,provincia,2-4-2016
660,Chevrolet,Vento,version random,camion,provincia,11-3-2017
661,Citroen,Vento,version random,moto,provincia,24-4-2016
662,Ford,Vento,version random,moto,provincia,2-10-2017
663,Renault,Focus,version random,camion,provincia,17-9-2017
664,Ford,Focus,version random,pickup,provincia,20-8-2018
665,Renault,Fluence,version random,moto,provincia,15-8-2017
666,Toyota,Focus,version random,camion,provincia,7-9-2017
667,Toyota,Vento,version random,camion,provincia,22-12-2017
668,Chevrolet,Corolla,version random,camion,provincia,4-10-2016
669,Volkswagen,Vento,version random,pickup,provincia,3-1-2018
670,Citroen,Uno,version random,camion,provincia,21-11-2017
671,Citroen,Fluence,version random,moto,provincia,4-1-2016
672,Citroen,Vento,version random,auto,provincia,24-11-2018
673,Fiat,Corolla,version random,moto,provincia,17-6-2018
674,Fiat,Vento,version random,camion,provincia,23-1-2018
675,Renault,Cruze,version random,moto,provincia,10-10-2017
676,Fiat,Fluence,version random,auto,provincia,14-8-2017
677,Toyota,Fluence,version random,pickup,provincia,1-6-2018
678,Toyota,Focus,version random,auto,provincia,3-1-2017
679,Volkswagen,Vento,version random,camion,provincia,13-1-2018
680,Fiat,C4,version random,auto,provincia,25-12-2017
681,Citroen,Vento,version random,camion,provincia,18-9-2017
682,Fiat,Corolla,version random,pickup,provincia,20-1-2018
683,Renault,Fluence,version random,camion,provincia,22-7-2017
684,Renault,Focus,version random,auto,provincia,7-6-2018
685,Volkswagen,Vento,version random,auto,provincia,19-12-2018
686,Fiat,Fluence,version random,pickup,provincia,1-5-2016
687,Citroen,Vento,version random,moto,provincia,20-11-2016
688,Fiat,Focus,version random,auto,provincia,15-7-2017
689,Volkswagen,Fluence,version random,pickup,provincia,26-2-2017
690,Renault,Vento,version random,auto,provincia,1-2-2018
691,Volkswagen,Corolla,version random,camion,provincia,9-3-2016
692,Citroen,Uno,version random,pickup,provincia,27-10-2016
693,Ford,Focus,version random,camion,provincia,16-5-2017
694,Fiat,Focus,version random,pickup,provincia,21-10-2016
695,Volkswagen,Vento,version random,camion,provincia,20-10-2016
696,Fiat,Cruze,version random,pickup,provincia,25-6-2017
697,Volkswagen,Vento,version random,moto,provincia,21-8-2017
698,Toyota,Fluence,version random,moto,provincia,10-8-2017
699,Citroen,Vento,version random,auto,provincia,17-7-2016
700,Renault,C4,version random,camion,provincia,11-2-2017
701,Chevrolet,Corolla,version random,moto,provincia,20-9-2018
702,Toyota,Cruze,version random,camion,provincia,28-10-2018
703,Fiat,Vento,version random,moto,provincia,26-9-2016
704,Chevrolet,Corolla,version random,camion,provincia,17-5-2018
705,Citroen,Fluence,version random,auto,provincia,9-12-2018
706,Citroen,Cruze,version random,camion,provincia,28-2-2016
707,Chevrolet,Cruze,version random,auto,provincia,21-11-2017
708,Chevrolet,Vento,version random,auto,provincia,18-3-2018
709,Renault,Uno,version random,camion,provincia,14-10-2018
710,Renault,Cruze,version random,moto,provincia,11-1-2018
711,Volkswagen,Corolla,version random,pickup,provincia,2-3-2018
712,Volkswagen,C4,version random,moto,provincia,1-6-2017
713,Volkswagen,Uno,version random,pickup,provincia,10-3-2016
714,Ford,Focus,version random,camion,provincia,16-11-2018
715,Volkswagen,Corolla,version random,camion,provincia,16-6-2016
716,Renault,C4,version random,auto,provincia,13-10-2018
717,Toyota,Vento,version random,pickup,provincia,19-5-2016
718,Ford,Fluence,version random,camion,provincia,26-7-2016
719,Fiat,Focus,version random,moto,provincia,24-3-2017
720,Toyota,Uno,version random,pickup,provincia,21-9-2017
721,Fiat,Cruze,version random,pickup,provincia,23-2-2016
722,Fiat,Fluence,version random,camion,provincia,20-3-2017
723,Toyota,Cruze,version random,pickup,provincia,26-1-2016
724,Toyota,Cruze,version random,auto,provincia,22-1-2017
725,Chevrolet,Corolla,version random,auto,provincia,18-8-2017
726,Volkswagen,Vento,version random,moto,provincia,28-9-2018
727,Ford,Vento,version random,auto,provincia,15-6-2017
728,Volkswagen,Uno,version random,moto,provincia,9-3-2018
729,Citroen,Fluence,version random,pickup,provincia,3-1-2016
730,Ford,Corolla,version random,pickup,provincia,12-7-2017
731,Chevrolet,Corolla,version random,auto,provincia,15-8-2018
732,Citroen,Cruze,version random,moto,provincia,5-12-2016
733,Citroen,Uno,version random,pickup,provincia,13-3-2018
734,Volkswagen,Uno,version random,auto,provincia,15-7-2018
735,Toyota,Focus,version random,pickup,provincia,15-11-2018
736,Chevrolet,Vento,version random,camion,provincia,1-7-2017
737,Ford,Uno,version random,moto,provincia,27-7-2017
738,Chevrolet,Vento,version random,pickup,provincia,8-1-2016
739,Citroen,Uno,version random,pickup,provincia,14-12-2017
740,Toyota,Vento,version random,camion,provincia,10-7-2017
741,Chevrolet,Corolla,version random,moto,provincia,22-8-2016
742,Renault,Corolla,version random,auto,provincia,24-5-2018
743,Renault,Vento,version random,moto,provincia,10-12-2018
744,Chevrolet,Fluence,version random,camion,provincia,19-6-2018
745,Volkswagen,C4,version random,moto,provincia,1-8-2017
746,Toyota,Uno,version random,pickup,provincia,26-3-2016
747,Renault,Uno,version random,moto,provincia,21-7-2017
748,Volkswagen,Focus,version random,moto,provincia,9-6-2016
749,Chevrolet,Vento,version random,camion,provincia,4-2-2017
750,Toyota,Uno,version random,pickup,provincia,25-11-2017
751,Citroen,Fluence,version random,pickup,provincia,25-5-2016
752,Citroen,Focus,version random,pickup,provincia,18-7-2016
753,Citroen,Cruze,version random,pickup,provincia,3-10-2017
754,Citroen,Uno,version random,pickup,provincia,7-7-2017
755,Toyota,Uno,version random,moto,provincia,11-9-2016
756,Ford,Cruze,version random,moto,provincia,17-4-2016
757,Ford,Corolla,version random,pickup,provincia,2-11-2018
758,Citroen,Vento,version random,auto,provincia,25-6-2017
759,Citroen,Vento,version random,auto,provincia,11-5-2017
760,Fiat,Uno,version random,camion,provincia,15-12-2017
761,Ford,Vento,version random,moto,provincia,17-8-2018
762,Toyota,Corolla,version random,auto,provincia,19-12-2018
763,Chevrolet,Vento,version random,camion,provincia,28-2-2016
764,Volkswagen,Vento,version random,pickup,provincia,2-11-2017
765,Fiat,Uno,version random,pickup,provincia,7-12-2018
766,Chevrolet,C4,version random,camion,provincia,12-5-2018
767,Fiat,Fluence,version random,pickup,provincia,26-10-2017
768,Toyota,Focus,version random,camion,provincia,24-5-2017
769,Citroen,C4,version random,auto,provincia,12-5-2018
770,Citroen,C4,version random,pickup,provincia,6-2-2018
771,Renault,Cruze,version random,camion,provincia,18-5-2017
772,Citroen,C4,version random,moto,provincia,25-10-2017
773,Ford,Fluence,version random,auto,provincia,17-12-2016
774,Citroen,Corolla,version random,auto,provincia,11-1-2018
775,Volkswagen,Vento,version random,moto,provincia,6-11-2018
776,Citroen,Vento,version random,pickup,provincia,2-5-2017
777,Volkswagen,Focus,version random,auto,provincia,22-12-2018
778,Toyota,Cruze,version random,pickup,provincia,16-11-2018
779,Chevrolet,Fluence,version random,pickup,provincia,25-11-2017
780,Chevrolet,Vento,version random,auto,provincia,12-11-2017
781,Citroen,Focus,version random,auto,provincia,18-3-2016
782,Chevrolet,C4,version random,camion,provincia,26-2-2016
783,Ford,Focus,version random,pickup,provincia,7-3-2017
784,Fiat,C4,version random,auto,provincia,12-12-2018
785,Citroen,Fluence,version random,pickup,provincia,14-1-2017
786,Volkswagen,Cruze,version random,auto,provincia,6-3-2017
787,Ford,C4,version random,camion,provincia,28-9-2017
788,Toyota,Uno,version random,auto,provincia,17-8-2018
789,Chevrolet,C4,version random,moto,provincia,8-8-2016
790,Ford,Fluence,version random,camion,provincia,1-5-2017
791,Chevrolet,C4,version random,auto,provincia,27-3-2016
792,Renault,Fluence,version random,pickup,provincia,24-9-2018
793,Fiat,Fluence,version random,auto,provincia,8-7-2016
794,Ford,Vento,version random,pickup,provincia,18-10-2018
795,Renault,Fluence,version random,moto,provincia,5-11-2018
796,Renault,Cruze,version random,camion,provincia,23-8-2017
797,Ford,Uno,version random,moto,provincia,14-9-2016
798,Toyota,C4,version random,auto,provincia,13-12-2016
799,Volkswagen,Fluence,version random,camion,provincia,2-1-2018
800,Ford,Vento,version random,moto,provincia,17-3-2018
801,Citroen,C4,version random,moto,provincia,24-5-2017
802,Chevrolet,Vento,version random,camion,provincia,22-1-2017
803,Volkswagen,Cruze,version random,moto,provincia,19-9-2016
804,Fiat,C4,version random,camion,provincia,23-11-2018
805,Citroen,Uno,version random,moto,provincia,4-1-2017
806,Citroen,Focus,version random,pickup,provincia,11-5-2017
807,Ford,Fluence,version random,camion,provincia,15-8-2017
808,Volkswagen,Focus,version random,pickup,provincia,1-4-2018
809,Toyota,Fluence,version random,pickup,provincia,15-7-2017
810,Fiat,Fluence,version random,camion,provincia,2-8-2017
811,Renault,Uno,version random,moto,provincia,1-4-2018
812,Volkswagen,Uno,version random,camion,provincia,15-3-2017
813,Fiat,Focus,version random,moto,provincia,3-10-2017
814,Ford,Fluence,version random,moto,provincia,14-11-2017
815,Volkswagen,Uno,version random,moto,provincia,21-9-2017
816,Toyota,Corolla,version random,auto,provincia,20-8-2018
817,Toyota,Focus,version random,auto,provincia,20-2-2016
818,Volkswagen,Uno,version random,pickup,provincia,7-8-2017
819,Citroen,Vento,version random,pickup,provincia,9-12-2017
820,Ford,Uno,version random,camion,provincia,13-3-2018
821,Toyota,Corolla,version random,auto,provincia,23-10-2016
822,Volkswagen,Vento,version random,auto,provincia,6-8-2016
823,Ford,Fluence,version random,camion,provincia,23-11-2016
824,Fiat,Vento,version random,pickup,provincia,4-1-2017
825,Citroen,C4,version random,pickup,provincia,11-4-2016
826,Volkswagen,Focus,version random,moto,provincia,28-6-2016
827,Ford,Fluence,version random,pickup,provincia,10-11-2017
828,Volkswagen,Vento,version random,auto,provincia,6-3-2018
829,Chevrolet,Vento,version random,auto,provincia,23-2-2017
830,Chevrolet,Vento,version random,pickup,provincia,17-6-2018
831,Citroen,Focus,version random,auto,provincia,16-2-2017
832,Renault,C4,version random,camion,provincia,21-9-2016
833,Citroen,C4,version random,moto,provincia,4-12-2016
834,Ford,Uno,version random,moto,provincia,10-4-2018
835,Chevrolet,Vento,version random,moto,provincia,27-4-2018
836,Renault,C4,version random,moto,provincia,25-6-2017
837,Citroen,Focus,version random,camion,provincia,9-12-2017
838,Volkswagen,Corolla,version random,pickup,provincia,9-6-2016
839,Ford,Vento,version random,auto,provincia,7-8-2018
840,Fiat,C4,version random,moto,provincia,7-7-2016
841,Toyota,Fluence,version random,pickup,provincia,26-6-2016
842,Toyota,Cruze,version random,moto,provincia,27-2-2017
843,Chevrolet,Corolla,version random,camion,provincia,18-6-2018
844,Toyota,Cruze,version random,moto,provincia,25-6-2018
845,Ford,Cruze,version random,moto,provincia,24-5-2017
846,Renault,Vento,version random,moto,provincia,4-7-2017
847,Renault,C4,version random,camion,provincia,23-4-2016
848,Renault,Uno,version random,pickup,provincia,13-4-2017
849,Toyota,Focus,version random,moto,provincia,22-4-2017
850,Fiat,Vento,version random,moto,provincia,22-7-2016
851,Chevrolet,Fluence,version random,pickup,provincia,13-3-2018
852,Renault,Focus,version random,moto,provincia,26-11-2017
853,Fiat,Uno,version random,auto,provincia,8-11-2016
854,Citroen,Fluence,version random,pickup,provincia,8-4-2018
855,Fiat,Vento,version random,pickup,provincia,11-11-2017
856,Toyota,Focus,version random,moto,provincia,17-4-2016
857,Citroen,Fluence,version random,pickup,provincia,18-6-2018
858,Toyota,Fluence,version random,pickup,provincia,23-12-2017
859,Ford,Focus,version random,moto,provincia,19-12-2018
860,Toyota,Fluence,version random,auto,provincia,5-10-2017
861,Citroen,Vento,version random,auto,provincia,20-8-2018
862,Volkswagen,Cruze,version random,auto,provincia,21-7-2017
863,Renault,Vento,version random,moto,provincia,16-6-2017
864,Toyota,Cruze,version random,camion,provincia,4-8-2017
865,Ford,Corolla,version random,camion,provincia,19-1-2018
866,Chevrolet,Cruze,version random,auto,provincia,23-12-2017
867,Toyota,Fluence,version random,moto,provincia,3-9-2016
868,Ford,Vento,version random,auto,provincia,2-1-2017
869,Toyota,C4,version random,auto,provincia,19-9-2017
870,Toyota,Cruze,version random,pickup,provincia,19-4-2016
871,Toyota,Corolla,version random,moto,provincia,19-12-2016
872,Renault,Cruze,version random,camion,provincia,23-1-2018
873,Chevrolet,Cruze,version random,auto,provincia,20-2-2018
874,Citroen,Vento,version random,camion,provincia,19-9-2016
875,Fiat,Fluence,version random,pickup,provincia,10-9-2018
876,Toyota,C4,version random,moto,provincia,6-9-2017
877,Fiat,C4,version random,moto,provincia,21-3-2017
878,Fiat,Vento,version random,camion,provincia,22-2-2017
879,Citroen,Focus,version random,camion,provincia,16-12-2018
880,Ford,C4,version random,auto,provincia,28-12-2017
881,Volkswagen,Fluence,version random,moto,provincia,4-12-2018
882,Renault,Cruze,version random,moto,provincia,25-9-2018
883,Toyota,C4,version random,auto,provincia,1-12-2018
884,Chevrolet,C4,version random,moto,provincia,12-1-2017
885,Citroen,Uno,version random,pickup,provincia,7-3-2018
886,Renault,Vento,version random,camion,provincia,8-6-2016
887,Volkswagen,C4,version random,auto,provincia,26-11-2017
888,Fiat,C4,version random,auto,provincia,22-7-2018
889,Ford,C4,version random,auto,provincia,12-12-2016
890,Chevrolet,C4,version random,camion,provincia,18-2-2017
891,Renault,Fluence,version random,auto,provincia,25-9-2018
892,Ford,Cruze,version random,camion,provincia,9-5-2017
893,Toyota,C4,version random,auto,provincia,22-1-2016
894,Toyota,Corolla,version random,moto,provincia,16-7-2017
895,Renault,Uno,version random,auto,provincia,24-4-2017
896,Ford,Uno,version random,camion,provincia,9-8-2016
897,Citroen,C4,version random,moto,provincia,26-2-2017
898,Toyota,Vento,version random,auto,provincia,10-2-2016
899,Volkswagen,C4,version random,pickup,provincia,8-5-2016
900,Chevrolet,C4,version random,moto,provincia,26-7-2017
901,Renault,Vento,version random,camion,provincia,14-11-2017
902,Toyota,Fluence,version random,moto,provincia,6-5-2017
903,Toyota,Fluence,version random,moto,provincia,17-4-2017
904,Volkswagen,Vento,version random,auto,provincia,5-6-2017
905,Ford,Focus,version random,moto,provincia,4-3-2017
906,Chevrolet,Cruze,version random,pickup,provincia,21-12-2018
907,Chevrolet,Uno,version random,moto,provincia,6-11-2016
908,Renault,Cruze,version random,camion,provincia,3-8-2018
909,Volkswagen,Uno,version random,camion,provincia,8-10-2018
910,Renault,C4,version random,moto,provincia,26-12-2018
911,Fiat,Focus,version random,pickup,provincia,10-3-2018
912,Ford,Fluence,version random,moto,provincia,22-4-2016
913,Toyota,Vento,version random,camion,provincia,15-2-2018
914,Fiat,Uno,version random,moto,provincia,5-11-2016
915,Ford,Vento,version random,moto,provincia,25-4-2017
916,Citroen,Corolla,version random,camion,provincia,8-12-2018
917,Renault,Cruze,version random,auto,provincia,10-8-2018
918,Citroen,Focus,version random,pickup,provincia,18-12-2018
919,Ford,Uno,version random,auto,provincia,18-7-2016
920,Toyota,C4,version random,pickup,provincia,4-9-2018
921,Renault,Fluence,version random,camion,provincia,8-12-2018
922,Volkswagen,C4,version random,auto,provincia,8-2-2017
923,Fiat,Uno,version random,auto,provincia,23-5-2018
924,Renault,Uno,version random,moto,provincia,6-6-2017
925,Renault,Uno,version random,auto,provincia,9-10-2017
926,Citroen,Vento,version random,camion,provincia,26-2-2017
927,Citroen,Cruze,version random,moto,provincia,2-8-2017
928,Ford,C4,version random,moto,provincia,27-10-2017
929,Ford,Fluence,version random,camion,provincia,15-7-2016
930,Citroen,Focus,version random,camion,provincia,22-3-2016
931,Chevrolet,Vento,version random,moto,provincia,24-8-2016
932,Chevrolet,Vento,version random,camion,provincia,16-10-2016
933,Renault,C4,version random,auto,provincia,3-9-2017
934,Chevrolet,Cruze,version random,auto,provincia,12-3-2018
935,Toyota,C4,version random,camion,provincia,22-1-2016
936,Chevrolet,Focus,version random,moto,provincia,25-3-2017
937,Toyota,Fluence,version random,moto,provincia,21-9-2017
938,Fiat,Cruze,version random,auto,provincia,7-2-2018
939,Renault,Corolla,version random,moto,provincia,25-3-2018
940,Volkswagen,Fluence,version random,camion,provincia,7-2-2018
941,Fiat,Uno,version random,moto,provincia,4-5-2017
942,Citroen,Vento,version random,camion,provincia,27-2-2017
943,Ford,Fluence,version random,auto,provincia,10-8-2016
944,Ford,Cruze,version random,moto,provincia,19-5-2018
945,Toyota,Focus,version random,auto,provincia,5-12-2016
946,Citroen,Cruze,version random,pickup,provincia,22-7-2018
947,Ford,Uno,version random,pickup,provincia,28-4-2016
948,Ford,Cruze,version random,camion,provincia,4-9-2018
949,Toyota,C4,version random,pickup,provincia,11-4-2018
950,Fiat,Vento,version random,camion,provincia,5-7-2017
951,Chevrolet,Vento,version random,auto,provincia,1-7-2018
952,Fiat,Vento,version random,camion,provincia,10-12-2018
953,Citroen,Vento,version random,camion,provincia,13-6-2016
954,Renault,Uno,version random,pickup,provincia,23-3-2016
955,Citroen,Vento,version random,auto,provincia,23-6-2018
956,Citroen,C4,version random,pickup,provincia,10-10-2017
957,Renault,Vento,version random,pickup,provincia,19-6-2018
958,Citroen,C4,version random,camion,provincia,21-3-2018
959,Renault,Cruze,version random,moto,provincia,7-5-2017
960,Chevrolet,C4,version random,auto,provincia,16-1-2018
961,Chevrolet,Focus,version random,moto,provincia,22-11-2016
962,Ford,C4,version random,auto,provincia,17-10-2017
963,Citroen,Cruze,version random,auto,provincia,22-11-2018
964,Renault,Fluence,version random,auto,provincia,22-10-2016
965,Chevrolet,Focus,version random,auto,provincia,27-7-2018
966,Renault,C4,version random,moto,provincia,28-1-2018
967,Ford,Uno,version random,moto,provincia,23-3-2018
968,Volkswagen,C4,version random,pickup,provincia,10-1-2018
969,Volkswagen,Focus,version random,pickup,provincia,13-6-2017
970,Fiat,Vento,version random,moto,provincia,9-11-2018
971,Ford,Focus,version random,pickup,provincia,2-7-2016
972,Renault,C4,version random,moto,provincia,6-10-2016
